17	7	0.9057
17	8	0.7175
17	9	0.02134
17	10	0.8069
17	11	4.6373
17	12	0.6118
17	13	3.9345
17	14	3.2038
17	15	4.8148
17	16	0.1961
17	17	6.0932
17	18	3.2996
17	19	2.9645
17	20	2.2543
17	21	1.8735
17	22	1.0899
17	23	0.2889
18	1	1.6406
18	2	0.6661
18	3	2.9712
18	4	0.08954
18	5	0.6707
18	6	0.4832
18	7	0.4962
18	8	0.4691
18	9	0.0
18	10	0.4353
18	11	3.6981
18	12	0.6549
18	13	1.7063
18	14	1.8717
18	15	3.1106
18	16	0.2405
18	17	4.9753
18	18	1.8637
18	19	0.0
18	20	1.4266
18	21	1.3264
18	22	1.2616
18	23	0.4884
19	1	1.599
19	3	3.6758
19	4	0.1048
19	5	0.005817
19	6	0.5932
19	7	0.9435
19	8	1.6086
19	9	0.2549
19	10	1.4081
19	11	4.71
19	12	0.3025
19	14	5.4861
19	15	0.6163
19	16	0.2491
19	17	7.0239
19	18	1.3769
19	19	0.7895
19	20	1.9556
19	21	1.734
19	22	0.7322
19	23	0.1029
20	1	0.6207
20	3	2.0636
20	4	0.1702
20	5	0.8437
20	6	0.4761
20	7	1.2189
20	8	0.4836
20	9	0.0
20	10	1.8791
20	11	4.5464
20	12	0.6473
20	14	3.7264
20	15	1.2671
20	17	3.9915
20	18	0.6881
20	19	0.3817
20	20	2.388
20	21	0.9626
20	22	0.95
20	23	1.2474
21	1	1.8822
21	2	7.0051
21	3	3.2142
21	4	1.7146
21	5	1.1767
21	6	1.5865
21	7	4.0457
21	8	3.0952
21	9	2.1997
21	10	3.0741
21	11	6.3121
21	12	2.1035
21	13	5.8889
21	14	6.526
21	15	1.7295
21	16	0.7632
21	17	6.7188
21	18	1.2336
21	19	1.0265
21	20	2.4329
21	21	2.8218
21	22	2.0343
21	23	1.0818
22	1	2.8999
22	2	1.5625
22	3	5.2887
22	4	1.0553
22	5	1.233
22	6	1.1689
22	7	0.3323
22	8	1.3265
22	9	1.279
22	10	1.295
22	11	5.9291
22	12	0.9786
22	13	3.7332
22	14	4.6146
22	15	2.9921
22	16	0.6168
22	17	6.5985
22	18	1.6147
22	19	0.4187
22	20	1.805
22	21	3.1165
22	22	1.5766
22	23	1.0362
23	1	0.3505
23	2	0.1972
23	3	4.0092
23	4	0.5684
23	5	0.0
23	6	0.8132
23	7	0.4755
23	8	0.02807
23	9	0.09343
23	10	1.8901
23	11	3.5863
23	12	0.1933
23	14	1.4581
23	15	0.7369
23	16	0.6144
23	17	5.5767
23	18	0.6207
23	19	0.3717
23	20	1.095
23	21	0.2236
23	22	1.06
23	23	0.3018
24	1	1.3966
24	2	0.2155
24	3	3.4197
24	4	0.2758
24	5	0.411
24	6	0.02477
24	7	0.6383
24	8	0.6001
24	9	0.1851
24	10	1.1518
24	11	4.1905
24	12	0.4228
24	13	2.2418
24	14	1.5994
24	15	2.611
24	16	0.0
24	17	4.0922
24	18	2.1312
24	19	0.2848
24	20	1.5547
24	21	1.4991
24	22	0.5118
24	23	0.2484
25	1	0.7651
25	2	0.873
25	3	4.2668
25	4	0.3374
25	5	3.5677
25	6	0.1964
25	7	0.2328
25	8	0.7979
25	9	0.8391
25	10	1.1876
25	11	5.0888
25	12	0.6273
25	14	3.8426
25	15	0.04551
25	16	0.9007
25	17	6.6977
25	18	0.09979
25	19	0.6038
25	20	1.5268
25	21	0.1526
25	22	0.7107
25	23	0.491
26	1	2.3462
26	2	1.1455
26	3	3.6128
26	4	0.308
26	5	1.5453
26	6	1.3676
26	7	2.1758
26	8	0.9735
26	9	1.2846
26	10	1.748
26	11	4.8869
26	12	0.6914
26	13	4.4041
26	14	4.0091
26	15	2.1609
26	16	0.9395
26	17	6.414
26	18	1.531
26	19	0.6054
26	20	2.1786
26	21	2.4489
26	22	2.1487
26	23	1.1176
27	1	1.3166
27	2	0.7336
27	3	3.4746
27	4	0.8851
27	5	0.3482
27	6	0.7133
27	7	1.54
27	8	0.6353
27	9	0.4889
27	10	0.698
27	11	4.3878
27	12	1.5503
27	13	3.9819
27	14	3.6587
27	15	2.855
27	16	0.3853
27	17	6.704
27	18	2.518
27	19	1.2235
27	20	2.1509
27	21	1.6747
27	22	0.9213
27	23	0.3177
28	1	0.3316
28	2	0.0
28	3	3.8043
28	4	0.03856
28	5	0.0
28	6	0.1665
28	7	1.9092
28	8	0.0
28	9	0.0
28	10	2.0069
28	11	3.844
28	12	0.2804
28	14	3.7961
28	15	2.3201
28	16	0.8172
28	17	6.3787
28	18	1.4573
28	19	0.2138
28	20	0.6449
28	21	0.175
28	22	0.6067
28	23	0.0
29	1	0.898
29	2	0.00241
29	3	3.6219
29	4	0.1644
29	5	0.1757
29	6	0.01861
29	7	0.2464
29	8	0.4398
29	9	0.1492
29	10	0.8398
29	11	4.0883
29	14	3.1375
29	15	0.8653
29	16	0.2396
29	17	5.1868
29	18	0.3552
29	19	0.1107
29	20	0.6164
29	21	0.6489
29	22	1.2289
29	23	0.04175
30	1	0.3433
30	2	0.0
30	3	2.9811
30	4	0.0
30	5	0.6501
30	6	0.001908
30	7	0.05539
30	8	0.8768
30	9	0.0
30	10	0.468
30	11	4.6797
30	12	0.0
30	13	4.7396
30	14	4.1211
30	15	0.0
30	16	0.2911
30	17	7.1153
30	18	0.05747
30	19	0.005313
30	20	0.8231
30	21	0.4967
30	22	1.0673
30	23	0.01175
31	1	0.8428
31	2	0.1648
31	3	3.5976
31	4	0.4072
31	5	0.3646
31	6	0.1399
31	7	2.0535
31	8	0.9159
31	9	0.02918
31	10	1.9715
31	11	5.8478
31	12	0.1112
31	13	4.8923
31	14	4.5194
31	15	0.06714
31	16	1.1151
31	17	6.5657
31	18	0.113
31	19	0.6149
31	20	1.2478
31	21	0.6416
31	22	1.7212
31	23	0.3595
32	1	0.5273
32	2	0.3956
32	3	1.0525
32	4	0.4686
32	5	0.6681
32	6	0.2088
32	7	1.181
32	8	0.5166
32	9	0.2981
32	10	0.8072
32	11	4.53
32	12	0.4714
32	13	2.4196
32	14	2.1888
32	15	0.4673
32	16	0.1474
32	17	4.959
32	18	0.01832
32	19	0.0
32	20	0.9371
32	21	0.7985
32	22	0.1317
32	23	1.3084
33	1	0.7015
33	2	0.5231
33	3	3.7846
33	4	0.4139
33	5	3.3811
33	6	0.2468
33	7	0.8074
33	8	0.2296
33	9	0.7397
33	10	0.5179
33	11	5.1333
33	12	0.8083
33	14	0.1767
33	15	0.5865
33	16	1.0329
33	17	3.3674
33	18	0.1287
33	19	0.1735
33	20	0.6517
33	21	0.3988
33	22	0.3351
33	23	0.3156
34	1	1.0007
34	2	0.641
34	3	4.799
34	4	0.1106
34	5	1.0001
34	6	0.2901
34	7	0.8363
34	8	0.533
34	9	0.1532
34	10	0.9727
34	11	3.7698
34	12	0.5889
34	13	3.4086
34	14	4.1961
34	15	0.1503
34	16	0.0
34	17	5.817
34	18	0.2601
34	19	0.4886
34	20	2.1067
34	21	0.7964
34	22	1.0845
34	23	0.2467
35	1	0.7268
35	3	3.4843
35	4	0.8834
35	5	1.2981
35	6	0.8451
35	7	1.5541
35	8	0.5536
35	9	0.3731
35	10	1.2382
35	11	3.9718
35	12	0.3544
35	14	2.8842
35	15	2.8579
35	17	5.4667
35	18	1.9699
35	19	0.8857
35	21	1.6433
35	22	1.1114
35	23	0.7307
36	1	1.3449
36	2	0.7346
36	3	2.2767
36	4	0.0
36	5	1.4312
36	6	0.4036
36	7	2.0615
36	8	0.7279
36	9	0.00776
36	10	1.9499
36	11	4.6721
36	12	0.2239
36	14	1.3702
36	15	2.6013
36	16	0.7911
36	17	3.4819
36	18	1.6091
36	19	0.4087
36	20	1.1062
36	21	1.4705
36	22	0.527
36	23	1.128
37	1	0.8161
37	2	0.1393
37	3	6.5863
37	4	0.1914
37	5	0.0
37	6	0.0
37	7	0.0
37	8	0.261
37	9	0.04038
37	10	0.4507
37	11	2.4495
37	12	0.3158
37	13	2.0384
37	14	2.2885
37	15	3.2117
37	16	0.07469
37	17	3.1892
37	18	1.8523
37	19	1.2483
37	20	1.1826
37	21	0.6679
37	22	0.3908
37	23	0.286
38	1	1.5387
38	3	5.2974
38	4	0.7496
38	5	0.5676
38	6	0.4562
38	7	0.7807
38	8	0.5101
38	9	0.555
38	10	1.4222
38	11	5.2321
38	12	0.7144
38	14	2.6169
38	15	2.4419
38	16	0.4059
38	17	2.9957
38	18	1.5726
38	19	0.4982
38	20	1.1223
38	21	1.0644
38	22	0.2617
38	23	0.4533
39	1	1.1466
39	2	0.03836
39	3	1.6136
39	4	0.0
39	5	0.7662
39	6	0.1525
39	7	1.4118
39	8	0.0
39	9	0.1271
39	10	1.2657
39	11	3.6886
39	12	0.4486
39	13	0.5537
39	14	1.1215
39	15	1.8386
39	16	0.1423
39	17	4.8113
39	18	1.2769
39	19	0.4033
39	20	1.5667
39	21	0.729
39	22	0.9492
39	23	1.0932
40	1	2.0875
40	3	3.5
40	4	1.5377
40	5	1.4973
40	6	0.6988
40	7	1.8817
40	8	1.1889
40	10	2.5282
40	11	4.1571
40	12	0.6577
40	14	1.9431
40	15	2.2204
40	17	4.9761
40	18	1.2348
40	19	0.5977
40	21	2.8724
40	22	1.5021
40	23	1.7747
41	1	0.9409
41	3	4.0906
41	4	0.7764
41	5	1.8794
41	6	0.0
41	7	1.5346
41	8	0.5558
41	9	0.0
41	10	3.4375
41	11	4.4571
41	12	0.3294
41	14	3.8619
41	15	2.6201
41	16	0.0
41	17	7.1184
41	18	2.3452
41	19	0.0
41	20	1.0867
41	21	0.5994
41	22	0.5781
41	23	2.316
42	1	1.2703
42	2	0.5266
42	3	4.3291
42	4	0.3361
42	5	0.4327
42	6	0.0222
42	7	0.6972
42	8	0.8664
42	9	0.7571
42	10	0.305
42	11	4.6055
42	12	0.301
42	13	2.9043
42	14	3.1338
42	15	0.1878
42	16	0.1654
42	17	5.5828
42	18	0.149
42	19	0.359
42	20	1.7244
42	21	1.4006
42	22	1.7102
42	23	0.6947
43	1	1.3703
43	2	0.07419
43	3	3.6877
43	4	0.04997
43	5	1.9052
43	6	0.1528
43	7	1.7728
43	8	0.2923
43	9	0.09294
43	10	1.7151
43	11	4.751
43	12	0.04859
43	13	2.8611
43	14	2.4477
43	15	2.3533
43	16	0.2048
43	17	5.3918
43	18	1.7048
43	19	0.2709
43	20	2.3477
43	21	0.9655
43	22	0.322
43	23	2.0234
44	1	0.1548
44	2	0.1917
44	3	3.3698
44	4	0.195
44	5	0.3518
44	6	0.3751
44	7	0.2008
44	8	0.08662
44	9	0.01624
44	10	0.3933
44	11	3.5222
44	12	0.05791
44	13	1.8093
44	14	1.9735
44	15	2.1985
44	16	0.04588
44	17	4.1905
44	18	1.6146
44	19	0.0
44	20	1.5971
44	21	0.8478
44	22	0.6033
44	23	0.04256
45	1	0.561
45	2	0.4743
45	3	2.0534
45	4	0.1975
45	5	2.6066
45	6	0.4135
45	7	2.3703
45	8	0.4668
45	9	0.4371
45	10	1.8192
45	11	4.5124
45	12	0.5152
45	14	3.0826
45	15	1.8058
45	16	0.3678
45	17	3.2082
45	18	2.3689
45	19	0.003985
45	20	0.8645
45	21	1.1636
45	22	0.4078
45	23	1.1767
46	1	1.511
46	3	3.0328
46	4	0.4372
46	5	0.1923
46	6	0.106
46	7	1.5736
46	8	0.7092
46	10	0.7187
46	11	4.0829
46	12	0.8441
46	14	3.0781
46	15	3.2483
46	17	6.5055
46	18	1.5986
46	19	1.0378
46	21	2.1373
46	22	0.79
46	23	0.4963
47	1	0.4276
47	2	0.4371
47	3	3.1786
47	4	0.3651
47	5	0.146
47	6	0.07149
47	7	0.1606
47	8	0.1829
47	9	0.5617
47	10	0.3685
47	11	5.0138
47	12	0.1544
47	13	3.1566
47	14	1.0891
47	15	0.238
47	16	0.2178
47	17	4.3906
47	18	0.06316
47	19	0.07136
47	20	0.8191
47	21	0.1146
47	22	0.494
47	23	0.003827
48	1	1.657
48	2	0.7497
48	3	3.905
48	4	0.1632
48	5	0.6047
48	6	0.7347
48	7	1.7225
48	8	1.1095
48	9	0.0
48	10	1.9235
48	11	3.4812
48	12	0.0
48	13	1.5901
48	14	1.2993
48	15	3.115
48	16	0.3713
48	17	3.4066
48	18	1.5237
48	19	0.3741
48	20	0.8736
48	21	2.4551
48	22	0.2457
48	23	0.399
49	1	0.6584
49	2	0.207
49	3	2.1995
49	4	0.0
49	5	0.02975
49	6	0.01784
49	7	0.6927
49	8	0.6175
49	9	0.01432
49	10	0.2382
49	11	3.6763
49	12	0.06255
49	13	2.2248
49	14	1.728
49	15	0.586
49	16	0.1407
49	17	4.0347
49	18	0.103
49	19	0.06697
49	20	0.7917
49	21	1.0183
49	22	0.3645
49	23	0.08698
50	1	0.7503
50	3	3.4189
50	4	0.7094
50	5	2.3087
50	6	0.5473
50	7	1.8014
50	8	0.3273
50	9	0.0
50	10	2.3861
50	11	4.7212
50	12	0.1157
50	14	2.4283
50	15	2.5956
50	17	3.4061
50	18	2.0146
50	19	0.2626
50	20	0.7362
50	21	1.8427
50	22	0.6354
50	23	1.8156
51	1	0.8222
51	2	0.3245
51	3	3.2799
51	4	0.5543
51	5	2.0464
51	6	0.28
51	7	1.1383
51	8	0.1746
51	9	0.0
51	10	1.3301
51	11	5.1254
51	12	0.6945
51	13	2.9906
51	14	2.8476
51	15	0.8246
51	16	0.08206
51	17	5.8572
51	18	0.7278
51	19	0.3171
51	20	2.3918
51	21	1.4133
51	22	1.0597
51	23	1.207
52	1	2.0767
52	3	5.2114
52	4	0.86
52	5	0.4609
52	6	1.1585
52	7	2.3748
52	8	1.0766
52	9	0.7484
52	10	1.6859
52	11	5.65
52	12	0.5689
52	14	3.3596
52	15	5.6249
52	17	5.9257
52	18	5.5723
52	19	0.3921
52	20	1.0626
52	21	2.3225
52	22	0.6549
52	23	0.4165
53	1	0.6551
53	2	0.2173
53	3	3.8812
53	4	0.8997
53	5	0.07477
53	6	0.7237
53	7	0.6352
53	8	0.8737
53	9	0.02719
53	10	2.3858
53	11	4.9845
53	12	0.3438
53	13	4.4997
53	14	4.9059
53	15	0.6039
53	16	1.0214
53	17	6.7624
53	18	0.5656
53	19	0.1793
53	20	1.6558
53	21	1.1676
53	22	1.0475
53	23	0.4621
54	1	1.7816
54	2	1.8126
54	3	2.7723
54	4	1.0465
54	5	1.1025
54	6	0.9275
54	7	0.6859
54	8	2.1796
54	9	1.6798
54	10	0.4901
54	11	6.2657
54	12	1.0556
54	13	4.3505
54	14	4.9621
54	15	1.7988
54	16	2.5923
54	17	5.9152
54	18	1.5946
54	19	0.8152
54	20	2.7366
54	21	3.3446
54	22	2.3624
54	23	1.1118
55	1	1.3266
55	2	0.8895
55	3	4.4923
55	4	0.2519
55	5	0.1412
55	6	0.2836
55	7	0.8254
55	8	0.7973
55	9	0.0
55	10	0.3262
55	11	5.0094
55	12	0.8047
55	14	3.1666
55	15	5.7584
55	16	1.4388
55	17	5.1776
55	18	4.1926
55	19	2.6493
55	20	2.4944
55	21	2.0928
55	22	0.7751
55	23	0.1882
56	1	1.5025
56	2	0.6001
56	3	5.7504
56	4	0.5538
56	5	0.1875
56	6	0.9422
56	7	0.4195
56	8	1.3255
56	9	0.8434
56	10	1.0471
56	11	4.8613
56	12	1.204
56	14	4.4189
56	15	5.6956
56	16	0.9274
56	17	7.0778
56	18	4.57
56	19	3.1984
56	20	2.1484
56	21	2.9966
56	22	0.9085
56	23	0.6326
57	1	2.0584
57	2	0.8088
57	3	2.8034
57	4	0.2699
57	5	0.5138
57	6	0.0876
57	7	0.4243
57	8	0.7197
57	9	0.1274
57	10	0.8505
57	11	4.3094
57	12	0.7374
57	13	2.9318
57	14	2.5752
57	15	0.01305
57	16	0.846
57	17	3.9828
57	18	0.02962
57	19	0.2642
57	20	2.8689
57	21	2.7318
57	22	1.1074
57	23	0.6266
58	1	1.0687
58	2	0.2982
58	3	4.2419
58	4	0.2274
58	5	1.1779
58	6	0.827
58	7	0.8386
58	8	0.4238
58	9	0.4075
58	10	1.8722
58	11	3.3188
58	12	0.8591
58	13	1.9174
58	14	1.8377
58	15	3.1372
58	16	0.4865
58	17	2.7143
58	18	1.8733
58	19	0.4074
58	20	1.3644
58	21	1.4769
58	22	0.6609
58	23	1.1618
59	1	0.9348
59	2	0.5391
59	3	3.984
59	4	0.486
59	5	0.0
59	6	0.6993
59	7	0.1354
59	8	0.4152
59	9	0.3375
59	10	0.311
59	11	4.6206
59	12	0.4606
59	13	2.1461
59	14	2.2206
59	15	4.7338
59	16	0.4765
59	17	4.5201
59	18	3.3142
59	19	2.2166
59	20	2.4244
59	21	0.853
59	22	0.6854
59	23	0.4867
60	1	1.4813
60	3	3.2321
60	4	0.7811
60	5	0.3423
60	6	0.8776
60	7	0.4347
60	8	0.5903
60	9	0.8445
60	10	0.7398
60	11	3.9221
60	12	0.2976
60	14	3.1862
60	15	2.757
60	17	5.4766
60	18	2.4876
60	19	1.3751
60	21	1.3744
60	22	1.2564
60	23	0.9611
61	1	0.4341
61	3	1.9816
61	4	0.225
61	5	0.549
61	6	0.3313
61	7	0.7688
61	8	0.2549
61	9	0.1163
61	10	1.1032
61	11	2.7717
61	12	0.0
61	14	1.1709
61	15	1.8902
61	17	2.6619
61	18	1.1293
61	19	0.3126
61	20	0.9254
61	21	0.1953
61	22	0.5431
61	23	1.1257
62	1	0.7416
62	2	0.1142
62	3	2.3346
62	4	0.02301
62	5	0.1227
62	6	0.08275
62	7	0.2272
62	8	0.3596
62	9	0.0
62	10	0.3283
62	11	4.0549
62	12	0.8032
62	13	2.9901
62	14	3.0968
62	15	0.5205
62	16	0.0
62	17	5.2187
62	18	0.02408
62	19	0.0
62	20	1.2001
62	21	0.6334
62	22	0.3707
62	23	0.03604
63	1	0.7664
63	2	0.5619
63	3	1.9673
63	4	0.04829
63	5	0.0
63	6	0.3907
63	7	0.7234
63	8	0.4279
63	9	0.107
63	10	1.206
63	11	3.6326
63	12	0.2473
63	13	2.342
63	14	2.0789
63	15	0.02419
63	16	0.2948
63	17	2.8757
63	18	0.07562
63	19	0.5288
63	20	0.848
63	21	1.4239
63	22	0.9151
63	23	0.05132
64	1	0.5949
64	2	0.1649
64	3	2.0498
64	4	0.0
64	5	0.0
64	6	0.01026
64	7	0.6355
64	8	0.2841
64	9	0.2596
64	10	0.7451
64	11	3.29
64	12	0.09018
64	14	1.1671
64	15	0.9822
64	16	0.0
64	17	3.7749
64	18	0.1949
64	19	0.1145
64	20	1.4015
64	21	1.1179
64	22	0.4967
64	23	0.258
65	1	0.7917
65	2	0.2486
65	3	3.6005
65	4	0.02801
65	5	0.05
65	6	0.2397
65	7	0.2739
65	8	0.2733
65	9	0.0
65	10	0.6998
65	11	4.8071
65	12	0.3994
65	13	3.9651
65	14	3.9107
65	15	0.01505
65	16	0.01077
65	17	5.9369
65	18	0.3316
65	19	0.2072
65	20	0.9778
65	21	0.7283
65	22	0.5918
65	23	0.2287
66	1	0.868
66	2	0.3488
66	3	2.7457
66	4	1.0773
66	5	0.2992
66	6	0.8056
66	7	1.475
66	8	0.468
66	9	0.0
66	10	0.6038
66	11	3.7393
66	12	0.7186
66	13	3.4461
66	14	3.2015
66	15	2.9241
66	16	0.3863
66	17	5.3756
66	18	3.1418
66	19	1.8659
66	20	2.5702
66	21	1.4749
66	22	0.6195
66	23	0.3955
67	1	1.2612
67	2	1.2823
67	3	5.2371
67	4	2.3361
67	5	1.0422
67	6	0.8865
67	7	1.4715
67	8	3.7305
67	9	2.1438
67	10	2.052
67	11	5.957
67	12	1.989
67	13	5.873
67	14	5.916
67	15	1.3118
67	16	1.6378
67	17	7.3422
67	18	1.4402
67	19	1.2475
67	20	2.3549
67	21	5.9893
67	22	1.3471
67	23	0.473
68	1	0.3942
68	2	0.5156
68	3	2.8606
68	4	0.8825
68	5	0.432
68	6	0.6081
68	7	1.1993
68	8	0.1087
68	9	0.1327
68	10	1.5655
68	11	3.7515
68	12	0.08576
68	14	1.4964
68	15	1.2996
68	16	0.9828
68	17	5.6996
68	18	1.0097
68	19	0.1153
68	20	0.6876
68	21	0.5406
68	22	0.2191
68	23	0.8498
69	1	0.3032
69	2	0.0
69	3	2.603
69	4	0.3604
69	5	0.2054
69	6	0.4608
69	7	0.3462
69	8	0.7844
69	9	0.0
69	10	0.6306
69	11	3.8051
69	12	0.04339
69	13	1.8847
69	14	1.5358
69	15	1.3384
69	16	0.5503
69	17	5.3135
69	18	1.1426
69	19	0.0
69	20	1.3524
69	21	0.4276
69	22	0.7372
69	23	0.1756
70	1	2.3798
70	2	0.8476
70	3	2.2019
70	4	0.8946
70	5	0.2177
70	6	0.3314
70	7	0.3061
70	8	2.1489
70	9	0.6133
70	10	1.016
70	11	4.5845
70	12	0.7432
70	14	3.1123
70	15	0.4387
70	16	0.8691
70	17	5.5617
70	18	0.7486
70	19	0.06617
70	20	1.6543
70	21	1.8487
70	22	1.145
70	23	0.4546
71	1	2.0396
71	2	1.7965
71	3	4.3378
71	4	1.3201
71	5	1.1878
71	6	1.4534
71	7	1.4458
71	8	1.8184
71	9	2.7093
71	10	2.6292
71	11	6.0713
71	12	2.8625
71	13	5.5641
71	14	5.3652
71	15	0.8781
71	16	1.2261
71	17	5.1909
71	18	0.1338
71	19	1.3751
71	20	2.2879
71	21	1.9472
71	22	2.0445
71	23	0.9251
72	1	0.9597
72	2	0.07206
72	3	4.4163
72	4	0.2331
72	5	0.7691
72	6	0.02354
72	7	1.391
